"ID","START_DATE","PREPAID","FIN_STATE","COUNT_PAYMENT_DELAYS_CURRENT","COUNT_PAYMENT_DELAYS_1YEAR","DAYS_PAYMENT_DELAYS_CURRENT","DAYS_PAYMENT_DELAYS_1YEAR","COMPLAINT_1WEEK","COMPLAINT_2WEEKS","COMPLAINT_1MONTH","COMPLAINT_3MONTHS","COMPLAINT_6MONTHS","CLV","COUNT_OFFNET_CALLS_1WEEK","COUNT_ONNET_CALLS_1WEEK","AVG_DATA_3MONTH","COUNT_CONNECTIONS_3MONTH","AVG_DATA_1MONTH","COUNT_SMS_INC_ONNET_6MONTH","COUNT_SMS_OUT_OFFNET_6MONTH","COUNT_SMS_INC_OFFNET_1MONTH","COUNT_SMS_INC_OFFNET_WKD_1MONTH","COUNT_SMS_INC_ONNET_1MONTH","COUNT_SMS_INC_ONNET_WKD_1MONTH","COUNT_SMS_OUT_OFFNET_1MONTH","COUNT_SMS_OUT_OFFNET_WKD_1MONTH","COUNT_SMS_OUT_ONNET_1MONTH","COUNT_SMS_OUT_ONNET_WKD_1MONTH","AVG_MINUTES_INC_OFFNET_1MONTH","AVG_MINUTES_INC_ONNET_1MONTH","MINUTES_INC_OFFNET_WKD_1MONTH","MINUTES_INC_ONNET_WKD_1MONTH","AVG_MINUTES_OUT_OFFNET_1MONTH","AVG_MINUTES_OUT_ONNET_1MONTH","MINUTES_OUT_OFFNET_WKD_1MONTH","MINUTES_OUT_ONNET_WKD_1MONTH","Payment_Delay_level","CLV_level","delta_m3_m6","delta_m1_m3","Time_Customer","Time_Customer_days","OFFNET_weekend_talker","Outcaller","CHURN"
13953,2012-10-16,"0","0",0,18,0,326,0,0,0,0,0,4416.85,1,1,0,0,0,0,0,2,2,0,0,0,0,0,0,30.03333333,16.35,0,0,73.41666667,99.91666667,8.35,3.016666667,3,1,0,0,54.2857142857143,380,1,1,"1"
13615,2012-08-22,"0",NA,0,5,0,102,0,0,0,0,0,24436.18,3,52,403560271,6,100933,654,15,4,0,206,85,0,0,14,8,37.93333333,215.45,23.06666667,10.56333333,25.11666667,205.7,0,10.28666667,2,3,0,0,62.1428571428571,435,0,0,"0"
15636,2013-05-02,"0","0",0,1,0,1,0,0,0,1,1,34665.25,6,0,331286299,84,154232775,6,158,8,2,0,0,32,6,0,0,196.5166667,0,1.55,0,462.5833333,34.38333333,31.26666667,0.016666667,1,3,0,-1,26,182,1,1,"1"
15636,2013-05-02,"0","0",0,1,0,1,0,0,0,1,1,34665.25,6,0,331286299,84,154232775,6,158,8,2,0,0,32,6,0,0,196.5166667,0,1.55,0,462.5833333,34.38333333,31.26666667,0.016666667,1,3,0,-1,26,182,1,1,"1"
15636,2013-05-02,"0","0",0,1,0,1,0,0,0,1,1,34665.25,6,0,331286299,84,154232775,6,158,8,2,0,0,32,6,0,0,196.5166667,0,1.55,0,462.5833333,34.38333333,31.26666667,0.016666667,1,3,0,-1,26,182,1,1,"1"
14906,2013-02-12,"0",NA,0,5,0,13,0,0,0,0,0,38483.86,22,13,0,0,0,696,34,0,0,118,30,6,2,13,3,12.50166667,55.1,23.7,18.56666667,38.43333333,50.15,53.23333333,17.18333333,2,3,0,0,37.2857142857143,261,0,1,"0"
11229,2010-10-22,"0",NA,0,4,0,24,0,0,0,0,0,11204.92,34,54,0,0,0,483,28,0,0,70,14,8,0,0,0,32.13333333,119.1,4.75,11.73333333,35.26666667,78.98333333,12.53333333,25.83333333,1,1,0,0,157.857142857143,1105,1,1,"0"
10781,2009-11-24,"0","0",0,5,0,36,0,0,0,0,0,7993.15,10,272,0,0,0,772,2,0,0,114,34,0,0,9,2,26.8,525.0833333,7.116666667,231.5333333,5.866666667,525.3833333,1.733333333,233.0333333,2,1,0,0,205.285714285714,1437,1,0,"1"
10781,2009-11-24,"0","0",0,5,0,36,0,0,0,0,0,7993.15,10,272,0,0,0,772,2,0,0,114,34,0,0,9,2,26.8,525.0833333,7.116666667,231.5333333,5.866666667,525.3833333,1.733333333,233.0333333,2,1,0,0,205.285714285714,1437,1,0,"1"
10781,2009-11-24,"0","0",0,5,0,36,0,0,0,0,0,7993.15,10,272,0,0,0,772,2,0,0,114,34,0,0,9,2,26.8,525.0833333,7.116666667,231.5333333,5.866666667,525.3833333,1.733333333,233.0333333,2,1,0,0,205.285714285714,1437,1,0,"1"
13649,2012-08-28,"0","0",0,2,0,5,0,0,0,0,5,33204.69,39,79,19319252738,92,15167945525,915,62,15,0,104,28,18,2,23,6,270.55,275.3833333,117.05,81.88333333,162.3166667,265.3,26.98333333,81.45,1,3,-5,0,61.2857142857143,429,3,0,"1"
13649,2012-08-28,"0","0",0,2,0,5,0,0,0,0,5,33204.69,39,79,19319252738,92,15167945525,915,62,15,0,104,28,18,2,23,6,270.55,275.3833333,117.05,81.88333333,162.3166667,265.3,26.98333333,81.45,1,3,-5,0,61.2857142857143,429,3,0,"1"
13831,2012-09-25,"1",NA,0,1,0,1,0,0,0,0,0,14638.32,3,81,5049130981,92,1389917772,917,64,6,2,177,30,2,0,38,2,30.86666667,80.96166667,53.66666667,50.26666667,26.01666667,80.30333333,8.35,0,1,0,0,0,57.2857142857143,401,3,0,"0"
13911,2012-10-09,"1",NA,0,5,0,87,0,0,0,0,0,18955.06,11,18,3625682913,85,1292826645,1011,376,19,10,282,100,21,11,135,42,12.05,50.15,37.38333333,0,14.85833333,48.58333333,17.54666667,19.13333333,2,3,0,0,55.2857142857143,387,3,1,"0"
16452,2013-07-11,"0",NA,0,5,0,14,2,2,2,6,9,52493.73,14,53,868682627,82,618209304,1641,96,12,6,154,22,28,2,46,10,278.55,39.32666667,101.5,12.30333333,16.27833333,36.91666667,27.35,11.65666667,2,3,-3,-4,16,112,3,0,"0"
13338,2012-07-07,"0",NA,0,1,0,5,0,0,0,0,0,20712.76,21,6,5000605841,122,1194951288,178,42,2,2,46,16,2,0,10,1,70.95,47.31666667,20.73333333,12.28333333,36.26666667,30.13333333,30.15,98.83333333,1,3,0,0,68.7142857142857,481,0,0,"0"
14626,2013-01-09,"0",NA,0,1,0,4,0,0,0,0,0,38582.72,40,1,187010564,69,6674105,0,35,4,0,0,0,0,0,4,0,15.77333333,91.66666667,17.66666667,0.433333333,26.93666667,503.35,15.48333333,148.1,1,3,0,0,42.1428571428571,295,0,1,"0"
10291,2006-12-22,"0",NA,0,3,0,23,0,0,0,0,0,11488.32,5,24,180085,4,77307,208,26,0,0,38,14,4,2,3,2,10.66666667,148.1,62.16666667,92.06666667,29.88333333,14.80333333,27.83333333,92.05,1,0,0,0,357.857142857143,2505,3,1,"0"
13185,2012-06-11,"1",NA,0,3,0,55,0,0,0,0,0,12240.93,0,16,166332060,58,1216571,904,34,0,0,89,25,2,0,12,4,15.98333333,71.43333333,45.33333333,16.16666667,20.18333333,71.1,25.33333333,15.78333333,1,0,0,0,72.4285714285714,507,3,1,"0"
10999,2010-06-02,"0","0",0,1,0,3,0,0,0,0,0,29201.33,4,42,418055584,179,119328551,322,13,0,0,24,0,4,2,5,0,26.03333333,226.4166667,9.116666667,40.45,36.76666667,9.416666667,1.316666667,0,1,3,0,0,178.142857142857,1247,1,1,"1"
10999,2010-06-02,"0","0",0,1,0,3,0,0,0,0,0,29201.33,4,42,418055584,179,119328551,322,13,0,0,24,0,4,2,5,0,26.03333333,226.4166667,9.116666667,40.45,36.76666667,9.416666667,1.316666667,0,1,3,0,0,178.142857142857,1247,1,1,"1"
10999,2010-06-02,"0","0",0,1,0,3,0,0,0,0,0,29201.33,4,42,418055584,179,119328551,322,13,0,0,24,0,4,2,5,0,26.03333333,226.4166667,9.116666667,40.45,36.76666667,9.416666667,1.316666667,0,1,3,0,0,178.142857142857,1247,1,1,"1"
10999,2010-06-02,"0","0",0,1,0,3,0,0,0,0,0,29201.33,4,42,418055584,179,119328551,322,13,0,0,24,0,4,2,5,0,26.03333333,226.4166667,9.116666667,40.45,36.76666667,9.416666667,1.316666667,0,1,3,0,0,178.142857142857,1247,1,1,"1"
10999,2010-06-02,"0","0",0,1,0,3,0,0,0,0,0,29201.33,4,42,418055584,179,119328551,322,13,0,0,24,0,4,2,5,0,26.03333333,226.4166667,9.116666667,40.45,36.76666667,9.416666667,1.316666667,0,1,3,0,0,178.142857142857,1247,1,1,"1"
10999,2010-06-02,"0","0",0,1,0,3,0,0,0,0,0,29201.33,4,42,418055584,179,119328551,322,13,0,0,24,0,4,2,5,0,26.03333333,226.4166667,9.116666667,40.45,36.76666667,9.416666667,1.316666667,0,1,3,0,0,178.142857142857,1247,1,1,"1"
10999,2010-06-02,"0","0",0,1,0,3,0,0,0,0,0,29201.33,4,42,418055584,179,119328551,322,13,0,0,24,0,4,2,5,0,26.03333333,226.4166667,9.116666667,40.45,36.76666667,9.416666667,1.316666667,0,1,3,0,0,178.142857142857,1247,1,1,"1"
10999,2010-06-02,"0","0",0,1,0,3,0,0,0,0,0,29201.33,4,42,418055584,179,119328551,322,13,0,0,24,0,4,2,5,0,26.03333333,226.4166667,9.116666667,40.45,36.76666667,9.416666667,1.316666667,0,1,3,0,0,178.142857142857,1247,1,1,"1"
10999,2010-06-02,"0","0",0,1,0,3,0,0,0,0,0,29201.33,4,42,418055584,179,119328551,322,13,0,0,24,0,4,2,5,0,26.03333333,226.4166667,9.116666667,40.45,36.76666667,9.416666667,1.316666667,0,1,3,0,0,178.142857142857,1247,1,1,"1"
16419,2013-07-09,"0","1",0,4,0,126,0,0,0,7,9,25974.1,27,66,1539354125,100,370295909,463,16,4,0,122,28,2,0,28,6,90.4,108.15,23.58333333,37.93333333,50.41666667,103.6,26.06666667,36.4,1,3,-2,-7,16.2857142857143,114,0,0,"1"
16419,2013-07-09,"0","1",0,4,0,126,0,0,0,7,9,25974.1,27,66,1539354125,100,370295909,463,16,4,0,122,28,2,0,28,6,90.4,108.15,23.58333333,37.93333333,50.41666667,103.6,26.06666667,36.4,1,3,-2,-7,16.2857142857143,114,0,0,"1"
11883,2011-08-31,"0","0",0,12,0,71,0,0,0,0,0,54726.72,6,27,3326881139,120,22434454,184,36,3,0,94,72,2,0,39,35,64.08333333,29.05,2.116666667,13.6,20.25,28.08333333,2.766666667,13.35,3,3,0,0,113.142857142857,792,1,0,"1"
11883,2011-08-31,"0","0",0,12,0,71,0,0,0,0,0,54726.72,6,27,3326881139,120,22434454,184,36,3,0,94,72,2,0,39,35,64.08333333,29.05,2.116666667,13.6,20.25,28.08333333,2.766666667,13.35,3,3,0,0,113.142857142857,792,1,0,"1"
11883,2011-08-31,"0","0",0,12,0,71,0,0,0,0,0,54726.72,6,27,3326881139,120,22434454,184,36,3,0,94,72,2,0,39,35,64.08333333,29.05,2.116666667,13.6,20.25,28.08333333,2.766666667,13.35,3,3,0,0,113.142857142857,792,1,0,"1"
15449,2013-04-13,"1",NA,2,2,-58,84,0,0,0,0,0,1526.4,9,24,6363750543,43,0,611,27,0,0,10,6,2,0,2,0,57.88333333,17.27833333,67.23333333,13.31666667,72.13333333,17.27833333,80.05,13.31666667,1,1,0,0,28.7142857142857,201,3,1,"0"
15116,2013-03-11,"0","0",0,0,0,0,0,0,0,0,0,58148.74,33,0,702359386,63,369317338,0,547,36,12,0,0,69,6,0,0,205.6166667,0,20.6,0,510.15,0,126.1333333,0,1,3,0,0,33.4285714285714,234,0,1,"1"
15116,2013-03-11,"0","0",0,0,0,0,0,0,0,0,0,58148.74,33,0,702359386,63,369317338,0,547,36,12,0,0,69,6,0,0,205.6166667,0,20.6,0,510.15,0,126.1333333,0,1,3,0,0,33.4285714285714,234,0,1,"1"
15116,2013-03-11,"0","0",0,0,0,0,0,0,0,0,0,58148.74,33,0,702359386,63,369317338,0,547,36,12,0,0,69,6,0,0,205.6166667,0,20.6,0,510.15,0,126.1333333,0,1,3,0,0,33.4285714285714,234,0,1,"1"
15116,2013-03-11,"0","0",0,0,0,0,0,0,0,0,0,58148.74,33,0,702359386,63,369317338,0,547,36,12,0,0,69,6,0,0,205.6166667,0,20.6,0,510.15,0,126.1333333,0,1,3,0,0,33.4285714285714,234,0,1,"1"
14124,2012-11-06,"1","0",0,1,0,7,1,1,1,1,1,23287.2,47,16,2467412313,125,891328501,399,50,5,3,92,20,8,2,15,6,186.3333333,11.21666667,39.18333333,4.433333333,20.96666667,5.233333333,11.66666667,4.1,1,3,0,0,51.2857142857143,359,3,0,"1"
16829,2013-08-14,"0",NA,0,0,0,0,1,1,1,1,1,819.26,11,158,1727243397,27,1727243397,158,2,2,0,152,24,0,0,63,6,79.38333333,23.14666667,67.16666667,65.25,18.73333333,22.95333333,0.433333333,62.36666667,1,1,0,0,11.1428571428571,78,3,0,"0"
12832,2012-04-20,"0","0",0,4,0,11,0,0,0,0,0,21515.33,0,2,608344896,112,113310303,232,0,0,0,2,1,0,0,1,1,0,1.533333333,5.95,0.216666667,0,1.533333333,0,0,1,3,0,0,79.8571428571429,559,1,0,"1"
16872,2013-08-18,"1",NA,0,0,0,0,0,0,0,0,0,11534,5,11,0,0,0,0,10,10,0,0,0,10,0,0,0,24.26666667,26.18333333,0.816666667,0,0,24.73333333,0,0,1,2,0,0,10.5714285714286,74,1,0,"0"
11253,2010-11-01,"1",NA,0,4,0,30,0,0,0,0,2,7684.97,21,26,379787,4,0,797,86,0,0,148,22,14,6,9,5,31.76666667,56.08333333,12.45,32.16666667,19.58333333,56.08333333,0,32.16666667,1,1,-2,0,156.428571428571,1095,1,0,"0"
11447,2011-02-18,"0",NA,0,4,0,93,0,0,0,0,0,4867.87,18,18,0,0,0,150,10,10,0,40,4,4,0,1,0,42.86666667,82.66666667,0,0,10.21666667,30.66666667,0,0,1,1,0,0,140.857142857143,986,1,0,"0"
14499,2012-12-24,"0",NA,0,0,0,0,0,0,0,0,0,19707.26,1,26,157038131,76,29539802,274,30,2,2,33,1,0,0,9,3,68.71666667,10.72833333,17.6,11.73333333,63.33333333,106.9,0,11.73333333,1,3,0,0,44.4285714285714,311,0,0,"0"
10568,2009-05-07,"0","0",0,2,0,2,0,0,0,0,0,12521,0,0,11015978,30,2065,26,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,234,1638,1,0,"1"
10568,2009-05-07,"0","0",0,2,0,2,0,0,0,0,0,12521,0,0,11015978,30,2065,26,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,234,1638,1,0,"1"
10568,2009-05-07,"0","0",0,2,0,2,0,0,0,0,0,12521,0,0,11015978,30,2065,26,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,234,1638,1,0,"1"
11072,2010-07-24,"0",NA,0,3,0,22,0,0,0,2,2,27294.15,18,19,494074,2,0,153,163,0,0,41,6,15,7,4,1,72.18333333,67.6,19.01666667,10.5,24.83333333,49.76666667,0.033333333,9.1,1,3,0,-2,170.714285714286,1195,0,0,"0"
14752,2013-01-23,"1",NA,0,3,0,25,1,0,0,2,3,6493.65,0,13,0,0,0,458,18,0,0,42,10,0,0,2,2,23.16666667,81.48333333,0,22.03333333,94.83333333,80.25,0.583333333,20.31666667,1,1,-1,-2,40.1428571428571,281,1,1,"0"
10931,2010-04-09,"0",NA,0,0,0,0,0,0,0,1,1,23115.16,10,45,31758570,91,6969013,254,18,0,0,73,8,4,0,14,2,49.58333333,172.7,0,21.18333333,23.55,16.97166667,61.66666667,18.8,1,3,0,-1,185.857142857143,1301,1,0,"0"
16454,2013-07-11,"1",NA,0,0,0,0,1,1,1,1,1,32051.26,43,0,2591114686,51,1735439873,0,58,12,1,0,0,26,7,0,0,472.5,0,17.96666667,0,23.06666667,23.5,45.33333333,14.65,1,3,0,0,16,112,0,0,"0"
16125,2013-06-12,"0",NA,0,3,0,19,0,0,0,4,4,27594.48,21,19,72656688,112,36755533,828,68,40,7,210,18,32,6,28,5,94.43333333,15.56666667,35.08333333,4.9,16.20333333,13.08333333,41.98333333,3.65,1,3,0,-4,20.1428571428571,141,0,0,"0"
16167,2013-06-17,"0",NA,1,1,-26,26,0,0,0,0,0,13361,0,0,313507853,10,138408809,10,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,19.4285714285714,136,1,0,"0"
11219,2010-10-14,"0",NA,0,0,0,0,0,0,0,0,1,19414.4,31,67,188813228,96,33224263,387,48,2,0,70,17,5,0,11,2,102.25,29.11166667,70.21666667,60.48333333,57.13333333,28.77666667,0,58.78333333,1,3,-1,0,159,1113,3,0,"0"
15843,2013-05-20,"0",NA,0,1,0,12,0,0,0,0,0,16694.95,1,0,0,0,0,0,31,36,8,0,0,6,4,0,0,40.01666667,0,79.33333333,0,61.61666667,19.58333333,45.5,0,1,0,0,0,23.4285714285714,164,3,1,"0"
14576,2013-01-03,"0",NA,0,3,0,68,0,0,0,0,0,75.69,15,3,0,0,0,341,28,0,0,28,12,0,0,7,3,50.88333333,1.05,0,0,52.18333333,1.05,0,0,1,1,0,0,43,301,1,1,"0"
11881,2011-08-30,"1",NA,0,1,0,1,0,0,0,0,0,11050.17,13,10,0,0,0,93,4,0,0,14,8,4,2,0,0,62.28333333,30.45,32.25,3.5,8.15,29.41666667,90.83333333,31.33333333,1,1,0,0,113.285714285714,793,0,0,"0"
13288,2012-06-29,"0","0",1,11,-2,257,0,0,0,0,0,-39.66,1,4,0,0,0,0,18,2,2,0,0,0,0,0,0,0.133333333,20.83333333,0,4.366666667,18.2,70.83333333,0,0,3,1,0,0,69.8571428571429,489,1,1,"1"
16935,2013-08-23,"0",NA,0,2,0,35,2,2,0,4,4,16070,3,0,0,0,0,1,15,34,8,0,0,6,0,0,0,28.31666667,0,0.583333333,0,48.08333333,91.35,17.78333333,31.15,1,2,0,-4,9.85714285714286,69,1,1,"0"
15267,2013-03-27,"0","0",0,1,0,1,0,0,0,0,0,20163.19,7,0,38276559,7,22405281,5,556,43,6,1,0,507,104,54,24,8.016666667,0,1.216666667,0,87.23333333,61.51666667,3.983333333,50.93333333,1,3,0,0,31.1428571428571,218,1,1,"1"
12629,2012-03-16,"0",NA,0,3,0,6,0,0,0,0,0,4631.76,9,25,139502,1,0,407,24,5,0,46,18,6,0,18,6,17.61666667,27.41666667,51.66666667,16.81666667,5.8,26.46666667,12.83333333,15.25,1,1,0,0,84.8571428571429,594,3,0,"0"
12746,2012-04-08,"0",NA,0,0,0,0,0,0,0,0,0,30165.71,18,7,43705207,124,14020058,160,20,0,0,24,6,4,0,7,1,98.1,21.81666667,46.86666667,16.33333333,14.52666667,76.66666667,21.66666667,0.533333333,1,3,0,0,81.5714285714286,571,3,0,"0"
15216,2013-03-21,"0","0",0,5,0,29,0,0,0,0,1,12176.42,28,18,0,0,0,284,22,0,0,42,16,10,6,0,0,72.18333333,119.55,37.86666667,38.78333333,22.13333333,99.6,3.066666667,37.13333333,2,0,-1,0,32,224,3,0,"1"
15216,2013-03-21,"0","0",0,5,0,29,0,0,0,0,1,12176.42,28,18,0,0,0,284,22,0,0,42,16,10,6,0,0,72.18333333,119.55,37.86666667,38.78333333,22.13333333,99.6,3.066666667,37.13333333,2,0,-1,0,32,224,3,0,"1"
11692,2011-06-14,"0",NA,0,4,0,14,0,0,0,0,0,7399.33,2,87,0,0,0,159,6,0,0,41,12,0,0,6,2,11.4,1056.45,0.766666667,28.54666667,41.16666667,1054.85,0,28.51166667,1,1,0,0,124.285714285714,870,1,1,"0"
13855,2012-09-28,"0",NA,2,5,-61,120,0,0,0,0,0,0,0,0,1785716045,31,0,1142,51,0,0,17,12,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,56.8571428571429,398,1,0,"0"
11482,2011-03-17,"0",NA,0,6,0,18,0,0,0,0,0,18377.17,22,30,0,0,0,444,91,0,0,52,14,11,0,4,4,44.6,112.25,14.83333333,12.3,11.86333333,108.25,64.33333333,12.31666667,2,3,0,0,137,959,1,0,"0"
10029,2000-03-01,"0",NA,0,0,0,0,0,0,0,0,1,23216.17,10,57,60658,1,60658,540,42,0,0,94,14,14,0,6,0,82.98333333,274.95,50.05,97.65,84.8,274.35,28.23333333,94.63333333,1,3,-1,0,713.142857142857,4992,3,1,"0"
13725,2012-09-06,"0",NA,0,1,0,1,0,0,0,0,0,21336.66,11,47,0,0,0,481,44,0,0,85,24,2,0,15,3,135.7,0,66.23333333,62.16666667,11.71833333,90.5,23.66666667,61.03333333,1,3,0,0,60,420,3,0,"0"
13475,2012-07-30,"0","0",0,3,0,44,0,0,0,0,0,22334.62,0,10,1716287754,94,844313878,85,4,0,0,2,2,0,0,0,0,0,20.45,0.616666667,15.13333333,0.3,19.05,0.3,14.2,1,3,0,0,65.4285714285714,458,1,1,"1"
13475,2012-07-30,"0","0",0,3,0,44,0,0,0,0,0,22334.62,0,10,1716287754,94,844313878,85,4,0,0,2,2,0,0,0,0,0,20.45,0.616666667,15.13333333,0.3,19.05,0.3,14.2,1,3,0,0,65.4285714285714,458,1,1,"1"
13475,2012-07-30,"0","0",0,3,0,44,0,0,0,0,0,22334.62,0,10,1716287754,94,844313878,85,4,0,0,2,2,0,0,0,0,0,20.45,0.616666667,15.13333333,0.3,19.05,0.3,14.2,1,3,0,0,65.4285714285714,458,1,1,"1"
13475,2012-07-30,"0","0",0,3,0,44,0,0,0,0,0,22334.62,0,10,1716287754,94,844313878,85,4,0,0,2,2,0,0,0,0,0,20.45,0.616666667,15.13333333,0.3,19.05,0.3,14.2,1,3,0,0,65.4285714285714,458,1,1,"1"
12041,2011-10-23,"0","0",0,1,0,10,0,0,0,0,2,16342.86,0,11,4805913,28,0,166,59,0,0,5,2,12,0,2,1,117.8666667,30.86666667,0,7.966666667,38.7,23.71666667,0.433333333,5.933333333,1,0,-2,0,105.571428571429,739,1,0,"1"
12041,2011-10-23,"0","0",0,1,0,10,0,0,0,0,2,16342.86,0,11,4805913,28,0,166,59,0,0,5,2,12,0,2,1,117.8666667,30.86666667,0,7.966666667,38.7,23.71666667,0.433333333,5.933333333,1,0,-2,0,105.571428571429,739,1,0,"1"
12968,2012-05-11,"0","0",0,2,0,7,0,0,0,0,2,16513.38,13,27,1215339506,69,132313068,859,161,4,0,112,16,10,2,23,3,62.9,145.7833333,8.866666667,12.26666667,18.61666667,143.95,11.88333333,12.2,1,0,-2,0,76.8571428571429,538,1,0,"1"
12968,2012-05-11,"0","0",0,2,0,7,0,0,0,0,2,16513.38,13,27,1215339506,69,132313068,859,161,4,0,112,16,10,2,23,3,62.9,145.7833333,8.866666667,12.26666667,18.61666667,143.95,11.88333333,12.2,1,0,-2,0,76.8571428571429,538,1,0,"1"
14683,2013-01-16,"0",NA,0,1,0,4,0,0,0,0,0,14574.75,2,46,2209080751,93,573373163,393,130,0,0,52,6,4,0,15,2,31.71666667,33.30333333,13.66666667,40.93333333,44.83333333,32.82333333,22.66666667,40.88333333,1,0,0,0,41.1428571428571,288,1,1,"0"
14420,2012-12-14,"1","0",0,3,0,22,0,0,0,0,0,17727.95,32,34,0,0,0,362,43,26,20,100,34,15,11,26,6,51.26666667,28.85,46.8,15.78333333,65.83333333,21.2,28.13333333,14.06666667,1,3,0,0,45.8571428571429,321,3,1,"1"
14420,2012-12-14,"1","0",0,3,0,22,0,0,0,0,0,17727.95,32,34,0,0,0,362,43,26,20,100,34,15,11,26,6,51.26666667,28.85,46.8,15.78333333,65.83333333,21.2,28.13333333,14.06666667,1,3,0,0,45.8571428571429,321,3,1,"1"
14420,2012-12-14,"1","0",0,3,0,22,0,0,0,0,0,17727.95,32,34,0,0,0,362,43,26,20,100,34,15,11,26,6,51.26666667,28.85,46.8,15.78333333,65.83333333,21.2,28.13333333,14.06666667,1,3,0,0,45.8571428571429,321,3,1,"1"
13690,2012-09-01,"0",NA,1,2,-58,70,0,0,0,0,0,0,0,0,434309920,8,0,220,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,60.7142857142857,425,1,0,"0"
15937,2013-05-29,"0",NA,0,2,0,16,0,0,0,0,0,19657.75,2,0,3180870575,95,621276753,3,70,13,0,0,0,25,0,0,0,6.5,0,0.933333333,0,30.75,67.2,18.03333333,25.66666667,1,3,0,0,22.1428571428571,155,1,1,"0"
11842,2011-08-18,"0","0",0,4,0,59,0,0,0,0,0,20942.63,1,2,299111024,22,0,612,46,1,0,71,21,2,0,14,5,93.5,45.1,34.95,29.5,2.8,43.63333333,12.63333333,29.88333333,1,3,0,0,115,805,0,0,"1"
11842,2011-08-18,"0","0",0,4,0,59,0,0,0,0,0,20942.63,1,2,299111024,22,0,612,46,1,0,71,21,2,0,14,5,93.5,45.1,34.95,29.5,2.8,43.63333333,12.63333333,29.88333333,1,3,0,0,115,805,0,0,"1"
14792,2013-01-29,"1",NA,0,1,0,10,0,0,0,0,1,31591.96,0,3,77185446,57,6252229,363,97,0,0,76,6,2,0,2,0,0,49.33333333,0.45,39.66666667,26.63333333,49.33333333,0.783333333,39.16666667,1,3,-1,0,39.2857142857143,275,1,1,"0"
13496,2012-08-01,"0","0",0,13,0,353,0,0,0,0,2,52783.49,29,11,9974855564,91,4495735311,0,23,4,2,0,0,12,0,4,0,198.5666667,75.25,0,3.616666667,1006.916667,503.2166667,192.9333333,106.9,3,3,-2,0,65.1428571428571,456,1,1,"1"
13496,2012-08-01,"0","0",0,13,0,353,0,0,0,0,2,52783.49,29,11,9974855564,91,4495735311,0,23,4,2,0,0,12,0,4,0,198.5666667,75.25,0,3.616666667,1006.916667,503.2166667,192.9333333,106.9,3,3,-2,0,65.1428571428571,456,1,1,"1"
13496,2012-08-01,"0","0",0,13,0,353,0,0,0,0,2,52783.49,29,11,9974855564,91,4495735311,0,23,4,2,0,0,12,0,4,0,198.5666667,75.25,0,3.616666667,1006.916667,503.2166667,192.9333333,106.9,3,3,-2,0,65.1428571428571,456,1,1,"1"
13496,2012-08-01,"0","0",0,13,0,353,0,0,0,0,2,52783.49,29,11,9974855564,91,4495735311,0,23,4,2,0,0,12,0,4,0,198.5666667,75.25,0,3.616666667,1006.916667,503.2166667,192.9333333,106.9,3,3,-2,0,65.1428571428571,456,1,1,"1"
13496,2012-08-01,"0","0",0,13,0,353,0,0,0,0,2,52783.49,29,11,9974855564,91,4495735311,0,23,4,2,0,0,12,0,4,0,198.5666667,75.25,0,3.616666667,1006.916667,503.2166667,192.9333333,106.9,3,3,-2,0,65.1428571428571,456,1,1,"1"
13496,2012-08-01,"0","0",0,13,0,353,0,0,0,0,2,52783.49,29,11,9974855564,91,4495735311,0,23,4,2,0,0,12,0,4,0,198.5666667,75.25,0,3.616666667,1006.916667,503.2166667,192.9333333,106.9,3,3,-2,0,65.1428571428571,456,1,1,"1"
13496,2012-08-01,"0","0",0,13,0,353,0,0,0,0,2,52783.49,29,11,9974855564,91,4495735311,0,23,4,2,0,0,12,0,4,0,198.5666667,75.25,0,3.616666667,1006.916667,503.2166667,192.9333333,106.9,3,3,-2,0,65.1428571428571,456,1,1,"1"
16366,2013-07-04,"0",NA,0,5,0,32,0,0,0,5,5,13238.29,2,5,1632803704,53,1068369571,282,37,67,18,114,26,33,11,57,8,18.98333333,84.36666667,4.5,35.3,70.66666667,84.23333333,0.266666667,35.3,2,0,0,-5,17,119,1,1,"0"
10977,2010-05-19,"0","0",0,1,0,3,0,0,0,0,0,21753.5,27,49,2599798898,93,1033227377,353,353,54,2,36,4,66,2,12,1,103.3166667,132.7833333,6.5,25.58333333,71.7,107.35,2.45,21.81666667,1,3,0,0,180.142857142857,1261,1,0,"1"
10977,2010-05-19,"0","0",0,1,0,3,0,0,0,0,0,21753.5,27,49,2599798898,93,1033227377,353,353,54,2,36,4,66,2,12,1,103.3166667,132.7833333,6.5,25.58333333,71.7,107.35,2.45,21.81666667,1,3,0,0,180.142857142857,1261,1,0,"1"
